left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction,speed
0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,54,67,0,3,0,0,0,0,0,0,0,0,92,103,0,10,0,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,0,0,0,34,36,8,0,0,0,0,0,0,0,0,0,74,80,0,0,0,0,0,0,0,0,0,0,0,99,0,24,0,0,0,0,0,0,0,0,0,13,0,0,forward,0.75
0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,54,69,0,3,0,0,0,0,0,0,0,0,93,105,0,9,0,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,0,0,0,33,36,9,0,0,0,0,0,0,0,0,0,74,79,0,0,0,0,0,0,0,0,0,0,0,99,0,21,0,0,0,0,0,0,0,0,0,14,0,0,forward,0.75
0,0,0,0,0,0,0,0,54,0,0,27,0,0,0,0,0,0,0,0,58,98,0,66,0,0,0,0,0,0,0,0,34,116,0,6,0,0,0,0,0,0,0,0,66,63,0,57,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0,94,5,0,0,0,0,0,0,0,0,0,0,143,0,75,0,0,0,0,0,0,0,0,0,65,0,0,forward,1.0
0,0,0,0,0,0,0,0,48,0,0,27,0,0,0,0,0,0,0,0,52,100,0,69,0,0,0,0,0,0,0,0,31,115,0,9,0,0,0,0,0,0,0,0,70,66,0,80,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,97,5,0,0,0,0,0,0,0,0,0,0,149,0,82,0,0,0,0,0,0,0,0,0,67,0,0,forward,1.0
0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,0,0,0,0,0,21,76,0,54,0,0,0,0,0,0,0,0,23,113,0,25,0,0,0,0,0,0,0,0,98,112,0,120,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,95,4,7,0,0,0,0,0,0,0,0,0,150,0,91,0,0,0,0,0,0,0,0,0,74,0,0,forward,1.0
0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,12,52,0,51,0,0,0,0,0,0,0,0,18,117,0,35,0,0,0,0,0,0,0,0,104,133,0,126,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,0,70,0,21,0,0,0,0,0,0,0,0,0,167,0,180,0,0,0,0,0,0,0,0,0,139,0,0,forward,1.0
0,0,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,36,64,0,35,0,0,0,0,0,0,0,0,62,108,0,0,0,0,0,0,0,0,0,0,99,87,0,67,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,97,9,14,0,0,0,0,0,0,0,0,0,165,0,97,0,0,0,0,0,0,0,0,0,94,0,0,forward,1.0
0,0,0,0,0,0,0,0,17,0,0,25,0,0,0,0,0,0,0,0,46,72,0,27,0,0,0,0,0,0,0,0,73,104,0,0,0,0,0,0,0,0,0,0,94,75,0,19,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,101,9,12,0,0,0,0,0,0,0,0,0,165,0,80,0,0,0,0,0,0,0,0,0,88,0,0,forward,1.0
0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,50,66,0,13,0,0,0,0,0,0,0,0,95,104,0,0,0,0,0,0,0,0,0,0,123,65,0,0,0,0,0,0,0,0,0,0,13,56,0,0,0,0,0,0,0,0,0,0,0,110,14,0,0,0,0,0,0,0,0,0,0,151,0,57,0,0,0,0,0,0,0,0,0,59,0,0,forward,1.0
0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0,47,57,0,8,0,0,0,0,0,0,0,0,97,103,0,0,0,0,0,0,0,0,0,0,133,65,0,0,0,0,0,0,0,0,0,0,16,58,0,0,0,0,0,0,0,0,0,0,0,106,12,0,0,0,0,0,0,0,0,0,0,149,0,54,0,0,0,0,0,0,0,0,0,59,0,0,forward,1.0
